Bas-de-corps d'éclaireur en laine d'ovim;Couturier;76;Jambes;1 Eau chimérique de dextérité I, 2 Fil de laine d'ovim, 1 Pépite de durargent, 3 Étoffe de laine d'ovim;7 Cristal de foudre, 6 Cristal de vent;1;3526;80;15322;75 max.;Habileté recommandée : 1580
Bas-de-corps de pisteur en laine d'ovim;Couturier;76;Jambes;1 Cuir de zonure, 1 Eau chimérique de dextérité I, 1 Fil de ramie, 3 Étoffe de laine d'ovim;7 Cristal de foudre, 6 Cristal de vent;1;3526;80;15322;75 max.;Habileté recommandée : 1580
Bas-de-corps d'incantateur en laine d'ovim;Couturier;76;Jambes;1 Cuir de zonure, 2 Eau chimérique d'intelligence I, 1 Pépite de bronze titané, 1 Pépite de durargent, 2 Étoffe de laine d'ovim;7 Cristal de foudre, 6 Cristal de vent;1;3526;80;15322;75 max.;Habileté recommandée : 1580
Jupe de soigneur en laine d'ovim;Couturier;76;Jambes;1 Cuir de zonure, 2 Eau chimérique d'esprit I, 2 Pépite de durargent, 3 Étoffe de laine d'ovim;7 Cristal de foudre, 6 Cristal de vent;1;3526;80;15322;75 max.;Habileté recommandée : 1580
Ouchanka d'agresseur en laine d'ovim;Couturier;77;Tête;1 Cuir de zonure, 1 Eau chimérique de force I, 1 Fil de ramie, 1 Poils de manzasiri, 2 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Turban des créations en laine d'ovim;Couturier;77;Tête;1 Crinière de halgai, 1 Fil de laine d'ovim, 2 Plume de tetrax, 2 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Turban des ressources en laine d'ovim;Couturier;77;Tête;1 Crinière de halgai, 1 Fil de laine d'ovim, 2 Plume de tetrax, 2 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Manteau d'agresseur en laine d'ovim;Couturier;77;Torse;2 Eau chimérique de force I, 1 Pépite de bronze titané, 1 Pépite de durargent, 1 Saphir étoilé, 3 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Manteau de soigneur en laine d'ovim;Couturier;77;Torse;2 Eau chimérique d'esprit I, 1 Pépite de bronze titané, 1 Pépite de durargent, 1 Rubis étoilé, 3 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Bas-de-corps de protecteur en laine d'ovim;Couturier;77;Jambes;1 Cuir de zonure, 2 Eau chimérique de vitalité I, 1 Fil de ramie, 3 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Bas-de-corps d'abatteur en laine d'ovim;Couturier;77;Jambes;1 Cuir de zonure, 2 Eau chimérique de force I, 1 Fil de ramie, 3 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Jupe d'agresseur en laine d'ovim;Couturier;77;Jambes;1 Cuir de zonure, 2 Eau chimérique de force I, 1 Fil de ramie, 3 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Grègues des créations en laine d'ovim;Couturier;77;Jambes;1 Cuir de zonure, 1 Fil de laine d'ovim, 2 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Grègues des ressources en laine d'ovim;Couturier;77;Jambes;1 Cuir de zonure, 1 Fil de laine d'ovim, 2 Étoffe de laine d'ovim;7 Cristal de foudre, 7 Cristal de vent;1;3586;80;15742;75 max.;Habileté recommandée : 1621
Étoffe de coton nain;Couturier;78;Tissu;3 Fil de coton nain;4 Cristal de foudre;1;1822;40;16162;75 max.;Habileté recommandée : 1662
Fil de coton nain;Couturier;78;Tissu;4 Fleur de coton nain;3 Cristal de foudre;3;1822;40;16162;75 max.;Habileté recommandée : 1662
Pétase d'incantateur en coton nain;Couturier;78;Tête;1 Crinière de halgai, 1 Cuir de glaucus, 1 Eau chimérique d'intelligence I, 2 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3645;80;16162;75 max.;Habileté recommandée : 1662
Pétase de soigneur en coton nain;Couturier;78;Tête;1 Crinière de halgai, 1 Cuir de glaucus, 1 Eau chimérique d'esprit I, 2 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3645;80;16162;75 max.;Habileté recommandée : 1662
Grègues de protecteur en coton nain;Couturier;78;Jambes;1 Cuir de glaucus, 2 Eau chimérique de vitalité I, 1 Fil de lin blanc, 3 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3645;80;16162;75 max.;Habileté recommandée : 1662
Grègues d'abatteur en coton nain;Couturier;78;Jambes;1 Cuir de glaucus, 2 Eau chimérique de force I, 1 Fil de lin blanc, 3 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3645;80;16162;75 max.;Habileté recommandée : 1662
Grègues d'agresseur en coton nain;Couturier;78;Jambes;1 Cuir de glaucus, 2 Eau chimérique de force I, 1 Fil de lin blanc, 3 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3645;80;16162;75 max.;Habileté recommandée : 1662
Grègues d'incantateur en coton nain;Couturier;78;Jambes;1 Cuir de glaucus, 2 Eau chimérique d'intelligence I, 1 Fil de lin blanc, 3 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3645;80;16162;75 max.;Habileté recommandée : 1662
Grègues de soigneur en coton nain;Couturier;78;Jambes;1 Cuir de glaucus, 2 Eau chimérique d'esprit I, 1 Fil de lin blanc, 3 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3645;80;16162;75 max.;Habileté recommandée : 1662
Turban d'éclaireur en coton nain;Couturier;79;Tête;1 Crinière de halgai, 1 Eau chimérique de dextérité I, 1 Fil de lin blanc, 2 Plume de tetrax, 3 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3705;80;16582;75 max.;Habileté recommandée : 1702
Turban de pisteur en coton nain;Couturier;79;Tête;1 Crinière de halgai, 1 Eau chimérique de dextérité I, 1 Fil de lin blanc, 2 Plume de tetrax, 3 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3705;80;16582;75 max.;Habileté recommandée : 1702
Grègues d'éclaireur en coton nain;Couturier;79;Jambes;1 Cuir de glaucus, 2 Eau chimérique de dextérité I, 1 Fil de lin blanc, 3 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3705;80;16582;75 max.;Habileté recommandée : 1702
Grègues de pisteur en coton nain;Couturier;79;Jambes;1 Cuir de glaucus, 2 Eau chimérique de dextérité I, 1 Fil de lin blanc, 3 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3705;80;16582;75 max.;Habileté recommandée : 1702
Béret en coton nain;Couturier;80;Tête;1 Cuir de glaucus, 1 Fil de coton nain, 2 Plume de tetrax, 2 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3943;80;18262;75 max.;Habileté recommandée : 1866
Bandana en coton nain;Couturier;80;Tête;1 Fil de coton nain, 1 Pépite de mithril noble, 2 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3943;80;18262;75 max.;Habileté recommandée : 1866
Jaque en coton nain;Couturier;80;Torse;1 Cuir de glaucus, 2 Fil de coton nain, 1 Pépite d'or pétré, 2 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3943;80;18262;75 max.;Habileté recommandée : 1866
Pantalon en coton nain;Couturier;80;Jambes;1 Cuir de glaucus, 1 Fil de coton nain, 2 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3943;80;18262;75 max.;Habileté recommandée : 1866
Braies en coton nain;Couturier;80;Jambes;1 Fil de coton nain, 1 Pépite de mithril noble, 2 Étoffe de coton nain;7 Cristal de foudre, 7 Cristal de vent;1;3943;80;18262;75 max.;Habileté recommandée : 1866
Brocart en argent;Couturier;50;Tissu;2 Fil de soie, 1 Lingot d'argent;11 Éclat de foudre, 10 Éclat de vent;1;233;80;2921;50 max.;Synthèse rapide impossible, Habileté requise : 347 ou plus, Contrôle requis : 318 ou plus
Kit de réparation d'appareil;Couturier;50;Divers;1 Agrégat de matière sombre, 5 Matière sombre grade VI;5 Cristal de foudre, 5 Cristal de vent;1;233;80;2921;50 max.;Habileté requise : 347 ou plus, Synthèse rapide : Habileté ≧ 391, Haute qualité impossible
Carré de carpette;Couturier;50;Sol;5 Fil de lin, 2 Étoffe de feutre, 3 Étoffe de soie vanya;5 Cristal de foudre, 5 Cristal de vent;1;233;80;1460;50 max.;Synthèse rapide impossible, Habileté requise : 347 ou plus, Haute qualité impossible
Brocart fin en argent;Couturier;50;Tissu;1 Brocart en argent, 2 Demi-matéria de l'artifice III;12 Éclat de foudre, 11 Éclat de vent;1;445;80;4980;50 max.;Synthèse rapide impossible, Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus
Camelot;Couturier;50;Tissu;1 Toison de cachemire, 3 Toison de chameau, 1 Vitriol dilué;3 Agrégat de foudre, 2 Agrégat de vent;1;222;40;4980;50 max.;Synthèse rapide impossible, Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus
Étoffe antique parfaite;Couturier;50;Tissu;1 Eau effervescente, 1 Fil de lin, 2 Pierre ponce, 1 Vieux tissu sale;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Synthèse rapide impossible, Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus
Étoffe de cachemire;Couturier;50;Tissu;1 Toison de cachemire, 1 Vitriol dilué;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Chapeau de pisteur en cachemire;Couturier;50;Tête;1 Cuir d'hippogriffe, 1 Fil de soie, 2 Mastic terminus, 1 Plume de tetrax, 1 Étoffe de cachemire;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Chapeau d'incantateur en cachemire;Couturier;50;Tête;1 Cuir d'hippogriffe, 1 Fil de soie, 2 Mastic terminus, 1 Étoffe de cachemire;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Coiffe du Nouveau Monde;Couturier;50;Tête;2 Fil de laine, 2 Macramé authentique, 2 Plume d'aigle, 8 Plume de corbeau, 2 Étoffe de cachemire;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Robe d'incantateur en cachemire;Couturier;50;Torse;1 Cuir d'hippogriffe, 3 Essence d'intelligence, 2 Mastic terminus, 2 Étoffe de cachemire, 1 Étoffe de soie sylphe;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Robe de soigneur en cachemire;Couturier;50;Torse;1 Cuir d'hippogriffe, 2 Fil de soie, 2 Mastic terminus, 2 Étoffe de cachemire, 1 Étoffe de feutre;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Tunique du Nouveau Monde;Couturier;50;Torse;1 Cuir de saurien, 2 Fil de laine, 2 Macramé authentique, 1 Saphir, 2 Étoffe de cachemire;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Jupe d'agresseur en cachemire;Couturier;50;Jambes;1 Cuir d'hippogriffe, 2 Fil de soie, 2 Mastic terminus, 2 Étoffe de cachemire, 1 Étoffe de feutre;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Jupe de pisteur en cachemire;Couturier;50;Jambes;1 Cuir d'hippogriffe, 1 Fil de soie, 2 Mastic terminus, 1 Pépite d'or rose, 2 Étoffe de cachemire, 1 Étoffe de feutre;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Braies d'incantateur en cachemire;Couturier;50;Jambes;1 Cuir d'hippogriffe, 2 Fil de soie, 2 Mastic terminus, 2 Étoffe de cachemire, 1 Étoffe de feutre;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Jupe de soigneur en cachemire;Couturier;50;Jambes;1 Cuir d'hippogriffe, 2 Fil de soie, 2 Mastic terminus, 2 Étoffe de cachemire, 1 Étoffe de feutre;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Fuseau du Nouveau Monde;Couturier;50;Jambes;1 Cuir de saurien, 2 Fil de laine, 1 Macramé authentique, 2 Étoffe de cachemire;2 Agrégat de foudre, 1 Agrégat de vent;1;445;80;4980;50 max.;Habileté requise : 391 ou plus, Contrôle requis : 374 ou plus, Synthèse rapide : Habileté ≧ 451
Canevas de la côte des Adieux;Couturier;53;Tissu;9 Potasse, 3 Touffe d'herbe de moko rouge;1 Agrégat de foudre, 1 Agrégat de vent;1;586;80;5783;50 max.;Habileté recommandée : 519
Veloutine d'Arachne;Couturier;50;Tissu;1 Fibre allagoise, 1 Toile d'Arachne;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Bandana Arachne d'agresseur;Couturier;50;Tête;1 Caillou sanglant, 1 Pépite de platine, 3 Veloutine d'Arachne, 1 Émeraude;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Bandana Arachne d'éclaireur;Couturier;50;Tête;1 Pépite de platine, 1 Rubis, 3 Veloutine d'Arachne, 1 Œil-d'astre;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Chemise Arachne d'agresseur;Couturier;50;Torse;1 Cuir d'hippogriffe, 1 Fil de soie, 1 Pépite de platine, 1 Topaze, 5 Veloutine d'Arachne;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Chemise Arachne d'éclaireur;Couturier;50;Torse;1 Cuir d'hippogriffe, 1 Fil de soie, 1 Pépite de platine, 1 Topaze, 5 Veloutine d'Arachne;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Boléro Arachne;Couturier;50;Torse;1 Cordiérite, 1 Fil de soie, 1 Pépite d'or rose, 1 Pépite de platine, 5 Veloutine d'Arachne;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Robe Arachne;Couturier;50;Torse;1 Cordiérite, 1 Fil de soie, 1 Pépite d'or rose, 1 Pépite de platine, 5 Veloutine d'Arachne;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Tablier de façonnier;Couturier;50;Torse;1 Demi-matéria de la maîtrise divine, 3 Enduit, 2 Fil de soie, 1 Pépite de platine, 1 Étoffe de soie vanya;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Gilet de glaneur;Couturier;50;Torse;1 Demi-matéria de la maîtrise divine, 3 Enduit, 2 Fil de soie, 1 Pépite de platine, 1 Étoffe de soie vanya;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Bandages de mains Arachne d'agresseur;Couturier;50;Mains;1 Fil de soie, 1 Pépite de platine, 3 Veloutine d'Arachne, 1 Étoffe de cachemire;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Bandages de mains Arachne d'éclaireur;Couturier;50;Mains;1 Fil de soie, 1 Pépite de platine, 3 Veloutine d'Arachne, 1 Étoffe de cachemire;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Écharpe Arachne;Couturier;50;Ceinture;1 Fil de soie, 1 Pépite de platine, 2 Veloutine d'Arachne, 1 Étoffe de cachemire;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Grègues Arachne d'agresseur;Couturier;50;Jambes;1 Cuir d'hippogriffe, 1 Fil de soie, 1 Pépite de platine, 5 Veloutine d'Arachne, 1 Étoffe de cachemire;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Grègues Arachne d'éclaireur;Couturier;50;Jambes;1 Cuir d'hippogriffe, 1 Fil de soie, 1 Pépite de platine, 5 Veloutine d'Arachne, 1 Étoffe de cachemire;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Culotte Arachne d'incantateur;Couturier;50;Jambes;2 Cuir d'hippogriffe, 1 Cuir de saurien, 1 Pépite de platine, 5 Veloutine d'Arachne;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Culotte Arachne de soigneur;Couturier;50;Jambes;2 Cuir d'hippogriffe, 1 Cuir de saurien, 1 Pépite de platine, 5 Veloutine d'Arachne;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Culotte de façonnier;Couturier;50;Jambes;2 Cuir d'hippogriffe, 1 Demi-matéria de la maîtrise divine, 3 Enduit, 1 Pépite de platine, 1 Étoffe de soie vanya;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Trousses de glaneur;Couturier;50;Jambes;2 Cuir d'hippogriffe, 1 Demi-matéria de la maîtrise divine, 3 Enduit, 1 Pépite de platine, 1 Étoffe de soie vanya;2 Agrégat de foudre, 2 Agrégat de vent;1;586;80;5783;50 max.;Habileté requise : 451 ou plus, Contrôle requis : 407 ou plus, Synthèse rapide : Habileté ≧ 620
Tabard de compagnie libre;Couturier;55;Torse;3 Cuir du crépuscule, 1 Fil de ramie, 1 Pépite d'or rose, 2 Étoffe de ramie;1 Agrégat de foudre, 1 Agrégat de vent;1;697;70;6301;50 max.;Synthèse rapide impossible, Habileté recommandée : 539, Haute qualité impossible
Écharpe de pisteur en feutre chimérique;Couturier;59;Ceinture;1 Dissolvant de dextérité I, 1 Fil de soie de chenille, 2 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;919;70;7339;50 max.;Habileté recommandée : 580
Écharpe d'incantateur en feutre chimérique;Couturier;59;Ceinture;1 Dissolvant d'intelligence I, 1 Fil de soie de chenille, 2 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;919;70;7339;50 max.;Habileté recommandée : 580
Coiffe d'agresseur en feutre chimérique;Couturier;60;Tête;1 Cuir d'amphiptère, 1 Dissolvant de force I, 1 Pépite d'aurum regis, 1 Verre en cristal, 2 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Coiffe d'éclaireur en feutre chimérique;Couturier;60;Tête;1 Cuir d'amphiptère, 1 Dissolvant de dextérité I, 1 Pépite d'aurum regis, 1 Verre en cristal, 2 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Coiffe de pisteur en feutre chimérique;Couturier;60;Tête;1 Cuir d'amphiptère, 1 Dissolvant de dextérité I, 1 Pépite d'aurum regis, 1 Verre en cristal, 2 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Chapeau d'incantateur en feutre chimérique;Couturier;60;Tête;1 Cuir d'amphiptère, 1 Dissolvant d'intelligence I, 1 Fil de soie de chenille, 2 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Turban des créations en feutre chimérique;Couturier;60;Tête;1 Cornaline, 1 Fil de soie de chenille, 1 Pépite d'aurum regis, 2 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Tabard d'agresseur en feutre chimérique;Couturier;60;Torse;1 Cuir d'amphiptère, 2 Dissolvant de force I, 1 Pépite d'aurum regis, 3 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Tabard d'éclaireur en feutre chimérique;Couturier;60;Torse;1 Cuir d'amphiptère, 2 Dissolvant de dextérité I, 1 Pépite d'aurum regis, 3 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Tabard de pisteur en feutre chimérique;Couturier;60;Torse;1 Cuir d'amphiptère, 2 Dissolvant de dextérité I, 1 Pépite d'aurum regis, 3 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Manteau d'incantateur en feutre chimérique;Couturier;60;Torse;1 Cuir d'amphiptère, 2 Dissolvant d'intelligence I, 1 Fil de soie de chenille, 1 Lingot de durargent, 2 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Robe de soigneur en feutre chimérique;Couturier;60;Torse;2 Dissolvant d'esprit I, 1 Fil de soie de chenille, 1 Larimar, 1 Lingot de durargent, 3 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587, Synthèse collectionnable possible
Doublet des créations en feutre chimérique;Couturier;60;Torse;2 Cuir d'amphiptère, 1 Fil de soie de chenille, 1 Lingot de durargent, 2 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Chemise de baroudeur;Couturier;60;Torse;2 Fil de ramie, 3 Pyréthrine, 3 Étoffe de ramie;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Braies de protecteur en feutre chimérique;Couturier;60;Jambes;2 Dissolvant de vitalité I, 1 Lingot de durargent, 1 Pépite d'adamant, 3 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Braies de soigneur en feutre chimérique;Couturier;60;Jambes;1 Cuir d'amphiptère, 2 Dissolvant d'esprit I, 1 Fil de soie de chenille, 3 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Jupe en feutre chimérique;Couturier;60;Jambes;1 Fil de soie de chenille, 3 Étoffe de feutre chimérique, 1 Étoffe de ramie sacrée;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Pantalon en feutre chimérique;Couturier;60;Jambes;1 Cuir d'amphiptère, 1 Fil de soie de chenille, 3 Étoffe de feutre chimérique;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Demi-trousses de baroudeur;Couturier;60;Jambes;1 Cuir de dhalmel, 2 Fil de ramie, 3 Pyréthrine, 1 Pépite de titane, 2 Étoffe de ramie;2 Agrégat de foudre, 1 Agrégat de vent;1;956;70;7851;50 max.;Habileté recommandée : 587
Étoffe des nuages;Couturier;60;Tissu;1 Fil de ramie, 2 Fleur de coton des nuages;2 Agrégat de foudre, 1 Agrégat de vent;1;491;35;7874;50 max.;Habileté requise : 620 ou plus, Synthèse rapide : Habileté ≧ 718
Turban thavnairois;Couturier;60;Tête;1 Chrysolite, 1 Fil de soie de chenille, 1 Pépite d'aurum regis, 1 Sable éthéréen de l'aurore, 2 Étoffe de soie de Thavnair;2 Agrégat de foudre, 1 Agrégat de vent;1;982;70;7874;50 max.;Contrôle requis : 589 ou plus, Synthèse rapide : Contrôle ≧ 695
Coiffe thavnairoise;Couturier;60;Tête;1 Fil de soie de chenille, 1 Larimar, 1 Pépite d'aurum regis, 1 Sable éthéréen de l'aurore, 2 Étoffe de soie de Thavnair;2 Agrégat de foudre, 1 Agrégat de vent;1;982;70;7874;50 max.;Contrôle requis : 589 ou plus, Synthèse rapide : Contrôle ≧ 695
Calot en soie des vents;Couturier;60;Tête;2 Demi-matéria de l'artifice II, 1 Fil de soie de chenille, 1 Étoffe de soie des vents, 1 Étoffe des nuages;2 Agrégat de foudre, 1 Agrégat de vent;1;982;70;7874;50 max.;Contrôle requis : 589 ou plus, Synthèse rapide : Contrôle ≧ 695
Capuche en cachemire;Couturier;60;Tête;1 Alun fin, 1 Fil de laine peignée, 2 Fil de soie de chenille, 1 Peau d'ours, 1 Étoffe de cachemire;2 Agrégat de foudre, 1 Agrégat de vent;1;982;70;7874;50 max.;Contrôle requis : 589 ou plus, Synthèse rapide : Contrôle ≧ 695
Bonnet en flanelle;Couturier;60;Tête;2 Demi-matéria de l'artifice II, 5 Fil de laine, 1 Flanelle;2 Agrégat de foudre, 1 Agrégat de vent;1;982;70;7874;50 max.;Contrôle requis : 589 ou plus, Synthèse rapide : Contrôle ≧ 695
